#contig,AI05,AI15,AI20,AI28,AI40,AII05,AII15,AII20,AII28,AII40,AIII05,AIII15,AIII20,AIII28,AIII40
NODE_430_length_17631_cov_59_411,42.7473203121,0.0,0.0,0.0,0.0,458.526493898,0.0,0.0,0.0,0.0,359.75672938,10.9186547451,0.0,0.0,0.0
NODE_312_length_21481_cov_5_20536,0.0,0.0,0.0,0.0,0.0,40.5785183567,0.0,0.0,0.0,0.0,28.7593917389,0.0,0.0,0.0,0.0
NODE_585_length_14899_cov_47_3681,27.4804202006,0.0,0.0,0.0,0.0,370.911337552,0.0,0.0,0.0,0.0,271.892558296,0.0,0.0,0.0,0.0
NODE_254_length_24166_cov_4_54701,0.0,0.0,0.0,0.0,0.0,35.25056966,0.0,0.0,0.0,0.0,22.2039421513,0.0,0.0,0.0,0.0
NODE_83_length_45147_cov_4_72765,0.0,0.0,0.0,0.0,0.0,18.9976352519,0.0,0.0,0.0,0.0,29.7638557886,0.0,0.0,0.0,0.0
NODE_468_length_16895_cov_5_88664,0.0,0.0,0.0,0.0,0.0,45.4759257445,0.0,0.0,0.0,0.0,31.5613177722,0.0,0.0,0.0,0.0
NODE_944_length_10526_cov_5_06007,0.0,0.0,0.0,0.0,0.0,39.7712534026,0.0,0.0,0.0,0.0,26.5918640527,0.0,0.0,0.0,0.0
NODE_235_length_25476_cov_5_71252,0.0,0.0,0.0,0.0,0.0,32.7749571342,0.0,0.0,0.0,0.0,26.0631987633,0.0,0.0,0.0,0.0
NODE_470_length_16866_cov_4_42651,0.0,0.0,0.0,0.0,0.0,34.3894870423,0.0,0.0,0.0,0.0,22.8912070274,0.0,0.0,0.0,0.0
NODE_757_length_12621_cov_4_705,0.0,0.0,0.0,0.0,0.0,36.057834614,0.0,0.0,0.0,0.0,27.913527276,0.0,0.0,0.0,0.0
NODE_134_length_35680_cov_6_25047,0.0,0.0,0.0,0.0,0.0,47.7900852795,0.0,0.0,0.0,0.0,37.7467016573,0.0,0.0,0.0,0.0
NODE_491_length_16323_cov_9_05286,0.0,0.0,0.0,0.0,0.0,70.2858686655,0.0,0.0,0.0,0.0,51.914931411,0.0,0.0,0.0,0.0
NODE_484_length_16554_cov_8_1745,0.0,0.0,0.0,0.0,0.0,64.2044726784,0.0,0.0,0.0,0.0,54.0295925682,0.0,0.0,0.0,0.0
NODE_554_length_15462_cov_5_45012,0.0,0.0,0.0,0.0,0.0,41.6548716287,0.0,0.0,0.0,0.0,32.2485826484,0.0,0.0,0.0,0.0
NODE_244_length_24550_cov_29_7383,0.0,0.0,0.0,0.0,0.0,224.20438657,0.0,0.0,0.0,0.0,129.840195056,0.0,0.0,0.0,0.0
NODE_734_length_12875_cov_9_36849,0.0,0.0,0.0,0.0,0.0,72.9767518457,0.0,0.0,0.0,0.0,54.188192155,0.0,0.0,0.0,0.0
NODE_39_length_60419_cov_5_13922,0.0,0.0,0.0,0.0,0.0,30.4069799357,0.0,0.0,0.0,0.0,22.8912070274,0.0,0.0,0.0,0.0
NODE_158_length_32389_cov_6_09711,0.0,0.0,0.0,0.0,0.0,36.59601125,0.0,0.0,0.0,0.0,27.1733958709,0.0,0.0,0.0,0.0
NODE_462_length_16988_cov_6_03957,275.636942012,0.0,0.0,0.0,0.0,46.4446436894,0.0,0.0,0.0,0.0,36.6893710786,0.0,0.0,0.0,0.0
NODE_865_length_11370_cov_11_8871,0.0,0.0,0.0,0.0,0.0,91.4362104615,0.0,0.0,0.0,0.0,68.7264876113,0.0,0.0,0.0,0.0
NODE_669_length_13861_cov_21_485,1467.14910071,64.2567021431,10.15092881,0.0,12.4634311599,165.004956607,0.0,10.4341743569,0.0,14.2335739881,126.456737205,0.0,9.85818195997,0.0,13.6610590856
NODE_508_length_16047_cov_5_76607,0.0,0.0,0.0,0.0,0.0,44.6148431269,0.0,0.0,0.0,0.0,37.0065702522,0.0,0.0,0.0,0.0
NODE_408_length_18291_cov_4_33768,0.0,0.0,0.0,0.0,0.0,33.7974927427,0.0,0.0,0.0,0.0,27.3848619866,0.0,0.0,0.0,0.0
NODE_324_length_20933_cov_6_47854,0.0,0.0,0.0,0.0,0.0,50.5347861232,0.0,0.0,0.0,0.0,39.4384305831,0.0,0.0,0.0,0.0
NODE_284_length_23273_cov_7_5963,0.0,0.0,0.0,0.0,0.0,56.8852704284,0.0,0.0,0.0,0.0,40.4428946328,0.0,0.0,0.0,0.0
NODE_686_length_13597_cov_10_9686,0.0,0.0,0.0,0.0,0.0,85.5162674652,0.0,0.0,0.0,0.0,64.7086314124,0.0,0.0,0.0,0.0
NODE_502_length_16131_cov_4_31762,0.0,0.0,0.0,0.0,0.0,33.7974927427,0.0,0.0,0.0,0.0,61.6423727344,0.0,0.0,0.0,0.0
NODE_867_length_11337_cov_4_22283,0.0,0.0,0.0,0.0,0.0,33.2593161067,0.0,0.0,0.0,0.0,19.4548826469,0.0,0.0,0.0,0.0
NODE_150_length_33102_cov_5_24977,79.9430405836,0.0,0.0,0.0,0.0,32.7749571342,0.0,0.0,0.0,0.0,25.4288004162,0.0,0.0,0.0,0.0
NODE_74_length_47310_cov_5_34003,48.4377103536,0.0,0.0,0.0,0.0,31.7524215258,0.0,0.0,0.0,0.0,22.8383404985,0.0,0.0,0.0,0.0
NODE_753_length_12689_cov_47_6321,63.149450461,0.0,0.0,0.0,0.0,328.772106951,0.0,0.0,0.0,0.0,253.442139699,12.4510975164,0.0,0.0,0.0
NODE_567_length_15257_cov_5_17287,0.0,0.0,0.0,0.0,0.0,32.7211394706,0.0,0.0,0.0,0.0,26.9090632263,0.0,0.0,0.0,0.0
NODE_942_length_10571_cov_6_05658,0.0,0.0,0.0,0.0,0.0,46.9828203254,0.0,0.0,0.0,0.0,32.5657818219,0.0,0.0,0.0,0.0
NODE_501_length_16133_cov_17_9991,858.554946267,22.4898457501,0.0,0.0,0.0,139.495384059,0.0,0.0,0.0,0.0,110.491045467,0.0,0.0,0.0,0.0
NODE_805_length_12010_cov_4_09,0.0,0.0,0.0,0.0,0.0,32.129145171,0.0,0.0,0.0,0.0,25.7988661187,0.0,0.0,0.0,0.0
NODE_237_length_25207_cov_4_53853,0.0,0.0,0.0,0.0,0.0,35.1429343328,0.0,0.0,0.0,0.0,58.2589148828,0.0,0.0,0.0,0.0
NODE_589_length_14837_cov_35_8295,0.0,0.0,0.0,0.0,0.0,260.585127166,0.0,0.0,0.0,0.0,185.297183906,0.0,0.0,0.0,0.0
NODE_926_length_10753_cov_4_40475,0.0,0.0,0.0,0.0,0.0,34.6047576967,0.0,0.0,0.0,0.0,22.5211413249,0.0,0.0,0.0,0.0
NODE_816_length_11908_cov_7_53598,0.0,0.0,0.0,0.0,0.0,44.2919371453,0.0,0.0,0.0,0.0,32.1957161194,0.0,0.0,0.0,0.0
NODE_471_length_16859_cov_4_70031,0.0,0.0,0.0,0.0,0.0,30.7837035809,0.0,0.0,0.0,0.0,23.1555396721,0.0,0.0,0.0,0.0
NODE_277_length_23560_cov_3_95831,0.0,0.0,0.0,0.0,0.0,30.9451565717,0.0,0.0,0.0,0.0,22.3625417381,0.0,0.0,0.0,0.0
NODE_859_length_11438_cov_4_51568,0.0,0.0,0.0,0.0,0.0,34.2280340515,0.0,0.0,0.0,0.0,60.426442569,0.0,0.0,0.0,0.0
NODE_680_length_13689_cov_30_7501,406.377122967,197.335714213,0.0,0.0,0.0,227.702534704,60.6407722293,0.0,0.0,0.0,238.005113251,71.2585888628,0.0,0.0,0.0
NODE_363_length_19657_cov_19_5717,696.864595087,0.0,0.0,0.0,0.0,148.91347519,0.0,0.0,0.0,0.0,122.068815303,0.0,0.0,0.0,0.0
NODE_939_length_10622_cov_4_02896,0.0,0.0,0.0,0.0,0.0,31.3218802169,0.0,0.0,0.0,0.0,23.8956710771,0.0,0.0,0.0,0.0
NODE_294_length_22581_cov_5_99605,47.7437603485,0.0,0.0,0.0,0.0,42.3545012556,0.0,0.0,0.0,0.0,37.4295024837,0.0,0.0,0.0,0.0
NODE_75_length_47236_cov_9_67226,0.0,0.0,0.0,0.0,0.0,75.5599996986,0.0,0.0,0.0,0.0,57.4659169488,0.0,0.0,0.0,0.0
NODE_199_length_28872_cov_16_8383,1204.8359988,22.6589423347,0.0,0.0,0.0,129.431480965,0.0,0.0,0.0,0.0,100.922203731,0.0,0.0,0.0,0.0
NODE_352_length_19930_cov_6_55296,24.2882501773,0.0,0.0,0.0,0.0,48.3282619155,0.0,0.0,0.0,0.0,34.3632438056,0.0,0.0,0.0,0.0
NODE_748_length_12753_cov_5_53473,0.0,0.0,0.0,0.0,0.0,39.986524057,0.0,0.0,0.0,0.0,33.1473136402,0.0,0.0,0.0,0.0
NODE_778_length_12323_cov_34_9228,48.5765003546,0.0,0.0,0.0,0.0,271.187206896,10.0576992108,0.0,0.0,0.0,220.189093001,17.2399811765,0.0,0.0,0.0
NODE_482_length_16590_cov_6_94484,0.0,0.0,0.0,0.0,0.0,53.7100282758,0.0,0.0,0.0,0.0,39.8084962856,0.0,0.0,0.0,0.0
NODE_649_length_14101_cov_3_18041,0.0,0.0,0.0,0.0,0.0,24.7023075938,0.0,0.0,0.0,0.0,19.7720818205,0.0,0.0,0.0,0.0
NODE_281_length_23347_cov_4_70943,0.0,0.0,0.0,0.0,0.0,36.7036465773,0.0,0.0,0.0,0.0,28.9708578546,0.0,0.0,0.0,0.0
NODE_879_length_11145_cov_5_77106,0.0,0.0,0.0,0.0,0.0,45.4221080809,0.0,0.0,0.0,0.0,23.4198723168,0.0,0.0,0.0,0.0
NODE_820_length_11870_cov_21_999,0.0,0.0,0.0,0.0,0.0,165.274044925,0.0,0.0,0.0,0.0,118.209558691,0.0,0.0,0.0,0.0
NODE_913_length_10827_cov_64_7947,32.8932302401,0.0,0.0,0.0,0.0,424.35227751,0.0,0.0,0.0,0.0,305.092738465,25.029898597,0.0,0.0,0.0
NODE_856_length_11448_cov_5_39524,0.0,0.0,0.0,0.0,0.0,43.7537605092,0.0,0.0,0.0,0.0,32.1428495905,0.0,0.0,0.0,0.0
NODE_167_length_31520_cov_6_23963,0.0,0.0,0.0,0.0,0.0,37.7799998493,0.0,0.0,0.0,0.0,26.8561966973,0.0,0.0,0.0,0.0
NODE_115_length_37906_cov_7_38984,0.0,0.0,0.0,0.0,0.0,57.746353046,0.0,0.0,0.0,0.0,46.3110793442,0.0,0.0,0.0,0.0
NODE_23_length_74562_cov_7_23586,0.0,0.0,0.0,0.0,0.0,55.7550994927,0.0,0.0,0.0,0.0,72.1628119918,0.0,0.0,0.0,0.0
NODE_149_length_33138_cov_4_52039,0.0,0.0,0.0,0.0,0.0,35.0891166692,0.0,0.0,0.0,0.0,58.3117814117,0.0,0.0,0.0,0.0
NODE_981_length_10229_cov_18_8021,0.0,0.0,0.0,0.0,0.0,149.182563508,0.0,0.0,0.0,0.0,130.210260759,0.0,0.0,0.0,0.0
NODE_285_length_23256_cov_13_6821,0.0,0.0,0.0,0.0,0.0,105.536438325,10.4364410221,0.0,0.0,0.0,88.8157686053,9.19465662746,0.0,0.0,0.0
NODE_836_length_11672_cov_5_22045,0.0,0.0,0.0,0.0,0.0,40.5785183567,0.0,0.0,0.0,0.0,32.0899830616,0.0,0.0,0.0,0.0
NODE_700_length_13409_cov_5_60079,0.0,0.0,0.0,0.0,0.0,44.2919371453,0.0,0.0,0.0,0.0,29.393790086,0.0,0.0,0.0,0.0
NODE_20_length_78516_cov_12_4285,0.0,0.0,0.0,0.0,0.0,96.656523831,0.0,0.0,0.0,0.0,94.472487201,0.0,0.0,0.0,0.0
NODE_267_length_23771_cov_4_54347,0.0,0.0,0.0,0.0,0.0,35.6811109688,0.0,0.0,0.0,0.0,27.067662813,0.0,0.0,0.0,0.0
NODE_387_length_19080_cov_5_48925,0.0,0.0,0.0,0.0,0.0,24.8637605846,0.0,0.0,0.0,0.0,14.3268293405,0.0,0.0,0.0,0.0
NODE_852_length_11504_cov_18_4373,0.0,0.0,0.0,0.0,0.0,143.639344156,5.1340556641,0.0,0.0,0.0,108.85218307,0.0,0.0,0.0,0.0
NODE_420_length_17905_cov_3_50644,0.0,0.0,0.0,0.0,0.0,27.3931907739,0.0,0.0,0.0,0.0,21.5695438041,0.0,0.0,0.0,0.0
NODE_466_length_16914_cov_6_73498,0.0,0.0,0.0,0.0,0.0,55.9165524835,0.0,0.0,0.0,0.0,40.3371615749,0.0,0.0,0.0,0.0
NODE_459_length_17020_cov_3_55444,0.0,0.0,0.0,0.0,0.0,27.8775497464,0.0,0.0,0.0,0.0,23.3141392589,0.0,0.0,0.0,0.0
NODE_378_length_19309_cov_4_22437,0.0,0.0,0.0,0.0,0.0,32.8287747978,0.0,0.0,0.0,0.0,56.0913871966,0.0,0.0,0.0,0.0
NODE_864_length_11407_cov_19_6429,0.0,0.0,0.0,0.0,0.0,147.083674627,0.0,0.0,0.0,0.0,112.975772327,0.0,0.0,0.0,0.0
NODE_427_length_17699_cov_4_36494,0.0,0.0,0.0,0.0,0.0,34.8200283511,0.0,0.0,0.0,0.0,26.6447305816,0.0,0.0,0.0,0.0
NODE_928_length_10727_cov_3_82946,0.0,0.0,0.0,0.0,0.0,29.6535326453,0.0,0.0,0.0,0.0,22.8383404985,0.0,0.0,0.0,0.0
NODE_409_length_18284_cov_16_6315,409.014132986,0.0,0.0,0.0,0.0,79.2196008236,0.0,0.0,0.0,0.0,58.2589148828,0.0,0.0,0.0,0.0
NODE_261_length_23839_cov_4_79768,0.0,0.0,0.0,0.0,0.0,25.9401138566,0.0,0.0,0.0,0.0,39.491297112,0.0,0.0,0.0,0.0
NODE_384_length_19145_cov_5_07124,0.0,0.0,0.0,0.0,0.0,40.4708830295,0.0,0.0,0.0,0.0,29.9224553754,0.0,0.0,0.0,0.0
NODE_672_length_13811_cov_5_47979,0.0,0.0,0.0,0.0,0.0,32.667321807,0.0,0.0,0.0,0.0,27.4905950445,0.0,0.0,0.0,0.0
NODE_898_length_10920_cov_6_90032,0.0,0.0,0.0,0.0,0.0,52.0416807041,0.0,0.0,0.0,0.0,41.8702909139,0.0,0.0,0.0,0.0
NODE_65_length_30651_cov_5_33099,0.0,361.528497847,35.1282142316,7.27793292973,12.1990553475,0.0,106.131872007,16.6146957529,13.2540933245,12.813679746,0.0,49.3574275905,20.7463232292,0.0,9.8638956976
NODE_445_length_10977_cov_20_7983,0.0,47.6852368536,9.32585331558,0.0,0.0,0.0,244.793457361,7.78018575739,0.0,0.0,0.0,183.446170074,9.45355508848,0.0,0.0
NODE_278_length_14547_cov_4_372,0.0,60.0292875285,0.0,0.0,0.0,0.0,51.6772160289,0.0,0.0,0.0,0.0,38.8857353203,0.0,0.0,0.0
NODE_331_length_13057_cov_5_96016,0.0,23.5044252576,0.0,0.0,0.0,0.0,69.3097514654,0.0,0.0,0.0,0.0,53.2523863007,0.0,0.0,0.0
NODE_114_length_24472_cov_4_79871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.9938778911,0.0,0.0,0.0
NODE_302_length_13737_cov_75_9084,195.138741425,64.7639918969,0.0,0.0,0.0,683.269057104,116.610395453,0.0,8.76118033317,0.0,693.397393469,666.995716184,0.0,0.0,0.0
NODE_450_length_10887_cov_3_47554,0.0,0.0,0.0,0.0,0.0,0.0,36.9062853887,0.0,0.0,0.0,0.0,33.075223146,0.0,0.0,0.0
NODE_275_length_14634_cov_9_11043,0.0,63.2421226356,3.97536374578,0.0,0.0,11.1402563658,71.9609441444,6.50772546997,0.0,0.0,6.97838181899,82.177243608,5.07622802416,0.0,0.0
NODE_136_length_22137_cov_7_95259,0.0,0.0,10.8509928658,8.23916935441,0.0,0.0,85.090660269,10.0342582665,12.6363177882,0.0,0.0,57.7858628323,14.2722932853,0.0,0.0
NODE_478_length_10526_cov_6_50377,0.0,0.0,5.40049414521,0.0,0.0,0.0,68.0472787611,13.9607071534,0.0,0.0,0.0,60.5314894641,23.3947900244,0.0,0.0
NODE_204_length_17808_cov_8_12956,0.0,0.0,13.8262651033,0.0,0.0,0.0,93.5913098112,12.9063829153,0.0,0.0,0.0,75.0258440088,15.3022525946,0.0,0.0
NODE_142_length_21833_cov_6_93369,0.0,32.4665442407,12.5511484301,0.0,0.0,0.0,92.0763425661,14.905963367,0.0,0.0,0.0,63.2771160959,19.2013842653,0.0,0.0
NODE_513_length_10142_cov_5_26549,0.0,38.7231178705,0.0,0.0,0.0,0.0,46.1644185535,0.0,0.0,0.0,0.0,51.7199435295,0.0,0.0,0.0
NODE_260_length_15155_cov_6_58464,0.0,57.8310319288,8.75080069826,0.0,0.0,0.0,80.9245003449,7.38026966706,0.0,0.0,0.0,60.2760823356,10.8513570082,0.0,0.0
NODE_249_length_15434_cov_7_6265,0.0,45.6560778385,3.87535459495,0.0,0.0,0.0,91.4451062139,5.74424929751,0.0,0.0,0.0,70.3008121308,8.01896890774,0.0,0.0
NODE_361_length_12531_cov_23_0975,0.0,123.778699918,65.7060121001,0.0,0.0,0.0,231.200834579,60.9690257717,0.0,0.0,0.0,196.663488976,70.7729182499,0.0,0.0
NODE_279_length_14485_cov_5_50298,0.0,0.0,4.45040721226,0.0,0.0,0.0,62.3661515918,0.0,0.0,0.0,0.0,51.7199435295,6.29010863864,0.0,0.0
NODE_149_length_21617_cov_8_67758,0.0,22.8280389193,13.8262651033,0.0,0.0,0.0,93.6754746582,13.7789271124,0.0,0.0,0.0,80.4532454903,16.3322119038,0.0,0.0
NODE_334_length_13009_cov_3_80747,0.0,0.0,5.57551015918,0.0,0.0,0.0,28.1952237291,7.05306559315,0.0,0.0,0.0,26.434637804,9.19606526116,0.0,0.0
NODE_449_length_10909_cov_15_5866,0.0,54.9563899908,25.5773403266,0.0,0.0,0.0,192.148345593,28.6121784629,0.0,0.0,0.0,140.729327826,38.8073954021,0.0,0.0
NODE_233_length_15909_cov_6_33859,0.0,31.7901579024,9.80089678206,0.0,0.0,0.0,83.2811160595,11.488498595,0.0,0.0,0.0,56.700382536,15.8908007713,0.0,0.0
NODE_493_length_10415_cov_3_09469,0.0,0.0,0.0,0.0,0.0,0.0,19.7787390338,0.0,0.0,0.0,0.0,28.4778948323,0.0,0.0,0.0
NODE_66_length_30646_cov_12_3396,0.0,56.1400660829,16.5765167513,0.0,0.0,0.0,91.7817656017,16.5056277283,0.0,0.0,0.0,66.4058534206,20.0842065304,0.0,0.0
NODE_311_length_13471_cov_6_4833,0.0,51.7435548837,9.47586704183,0.0,0.0,0.0,84.4173414934,9.05264604481,0.0,0.0,0.0,60.5953412463,11.8077477953,0.0,0.0
NODE_315_length_13354_cov_8_72502,0.0,27.0554535339,116.485658438,0.0,0.0,0.0,112.654647646,138.007407173,0.0,0.0,0.0,79.4954687583,219.418117131,0.0,0.0
NODE_480_length_10515_cov_4_3217,0.0,0.0,0.0,0.0,0.0,0.0,62.7028109796,0.0,0.0,0.0,0.0,40.0989191809,0.0,0.0,0.0
NODE_377_length_12158_cov_4_01322,40.3878902948,0.0,0.0,0.0,0.0,513.366693109,0.0,0.0,0.0,0.0,362.717255001,34.7353694815,0.0,0.0,0.0
NODE_256_length_15273_cov_6_40787,0.0,0.0,0.0,0.0,0.0,0.0,37.3271096235,0.0,0.0,0.0,0.0,29.2441162179,7.17293090371,0.0,0.0
NODE_374_length_12189_cov_16_9097,0.0,46.1633675923,0.0,0.0,0.0,0.0,77.3054119259,5.4170452236,0.0,0.0,0.0,73.3656976733,7.39363646998,0.0,0.0
NODE_350_length_12715_cov_40_2859,0.0,96.8923429685,0.0,0.0,0.0,0.0,255.524475348,0.0,0.0,0.0,0.0,234.14448509,0.0,0.0,0.0
NODE_425_length_11198_cov_5_13013,0.0,0.0,309.228294389,0.0,0.0,0.0,52.5188644984,313.425146796,0.0,0.0,0.0,45.845579573,274.337018871,0.0,0.0
NODE_360_length_12542_cov_58_5934,0.0,339.207748682,10.6759768519,0.0,0.0,0.0,597.317918822,13.5607910631,0.0,0.0,0.0,529.90593994,16.4057804259,0.0,0.0
NODE_378_length_12156_cov_5_70903,33.4483902442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.1885345186,0.0,0.0,0.0
NODE_271_length_14855_cov_12_1228,0.0,116.84573995,818.924931631,0.0,0.0,0.0,133.064623032,969.505670992,0.0,0.0,0.0,107.590252898,808.849116111,0.0,0.0
NODE_411_length_11503_cov_4_49607,0.0,0.0,14.451322296,0.0,0.0,0.0,42.9240719458,12.6155348496,0.0,0.0,0.0,32.8836677996,19.2013842653,0.0,0.0
NODE_221_length_16344_cov_3_5621,0.0,24.180811596,0.0,0.0,0.0,0.0,21.6724480903,0.0,0.0,0.0,0.0,32.4367053247,0.0,0.0,0.0
NODE_444_length_10980_cov_4_56183,0.0,0.0,3.72534086869,0.0,0.0,97.7866947667,41.3249398537,5.56246925645,0.0,0.0,88.0756372003,41.56751017,0.0,0.0,0.0
NODE_216_length_17938_cov_26_0369,0.0,0.0,239.446909392,10.1616422038,5.09867638361,0.0,0.0,129.209253186,18.3086204398,5.61031383472,0.0,0.0,134.188984291,0.0,0.0
NODE_359_length_12956_cov_8_88109,0.0,0.0,20.5018759216,0.0,0.0,0.0,13.8451173237,32.393203317,0.0,0.0,0.0,10.9186547451,47.1574226593,0.0,0.0
NODE_130_length_23554_cov_5_31865,0.0,0.0,43.5289829019,13.4229800732,14.616205633,0.0,0.0,26.1763259127,24.205568741,18.3893620138,0.0,0.0,28.3606652654,0.0,16.1925013443
NODE_333_length_13649_cov_11_7652,0.0,0.0,47.0293031812,8.68545769444,0.0,0.0,16.2858978853,45.8812823637,12.4116721387,0.0,0.0,12.1318386057,62.4596752538,0.0,0.0
NODE_402_length_12016_cov_3_50347,0.0,0.0,21.1019308267,0.0,0.0,0.0,0.0,16.2511356708,0.0,0.0,0.0,0.0,19.2381685264,0.0,0.0
NODE_314_length_14295_cov_6_35084,0.0,0.0,16.001464134,0.0,0.0,0.0,0.0,19.7413124592,0.0,0.0,0.0,0.0,28.7285078759,0.0,0.0
NODE_509_length_10217_cov_138_239,0.0,114.140194596,254.09824999,33.4029657577,7.85573842808,0.0,303.37219084,278.159818831,62.6761362296,10.4241016312,0.0,218.436946684,363.39171486,0.0,8.24901011879
NODE_412_length_11718_cov_8_30447,0.0,0.0,24.3772305166,0.0,0.0,0.0,0.0,19.5958884263,0.0,0.0,0.0,0.0,22.5855362814,0.0,0.0
NODE_510_length_10209_cov_4_19441,0.0,0.0,7.55069088822,0.0,0.0,0.0,0.0,11.0885825047,0.0,0.0,0.0,0.0,22.2912621931,0.0,0.0
NODE_364_length_12740_cov_4_30099,0.0,0.0,10.6259722765,0.0,0.0,0.0,0.0,10.6523104061,0.0,0.0,0.0,0.0,23.3947900244,0.0,0.0
NODE_349_length_13271_cov_3_54025,0.0,0.0,4.15037975975,0.0,0.0,0.0,0.0,17.3781719254,0.0,0.0,0.0,0.0,18.7231888717,0.0,0.0
NODE_496_length_10385_cov_3_3788,0.0,0.0,8.00073206698,0.0,0.0,0.0,0.0,12.5428228332,0.0,0.0,0.0,0.0,17.9139351287,0.0,0.0
NODE_403_length_11938_cov_26_0905,0.0,0.0,23.7771756116,0.0,0.0,0.0,0.0,45.9539943801,0.0,0.0,0.0,0.0,80.9253742982,0.0,0.0
NODE_312_length_14343_cov_6_12871,0.0,0.0,16.6765259021,0.0,0.0,0.0,10.1418640578,24.0676774364,0.0,0.0,0.0,9.51391553814,32.4805025024,0.0,0.0
NODE_50_length_37003_cov_8_03437,0.0,0.0,10.0509196591,0.0,0.0,0.0,8.45856711873,28.0668383397,0.0,0.0,0.0,0.0,42.4490372455,0.0,0.0
NODE_162_length_21278_cov_10_8324,0.0,0.0,108.834958399,0.0,0.0,0.0,10.2260289047,69.767179759,0.0,0.0,0.0,8.1730281133,57.2363101855,0.0,0.0
NODE_358_length_12978_cov_6_42049,0.0,0.0,30.5277932931,0.0,0.0,0.0,20.7466347738,28.3576864054,0.0,0.0,0.0,13.6004295948,34.2461470326,0.0,0.0
NODE_323_length_13990_cov_6_25655,0.0,0.0,38.5785299355,0.0,0.0,0.0,0.0,28.284974389,0.0,0.0,0.0,0.0,33.2161877233,0.0,0.0
NODE_433_length_11346_cov_4_24232,0.0,0.0,6.75061768152,0.0,0.0,0.0,0.0,16.0329996215,0.0,0.0,0.0,0.0,22.7326733256,0.0,0.0
NODE_472_length_10689_cov_3_79396,0.0,0.0,3.7503431564,0.0,0.0,0.0,0.0,17.48723995,0.0,0.0,0.0,0.0,20.1209907914,0.0,0.0
NODE_115_length_25535_cov_11_9302,0.0,0.0,28.8026354411,0.0,0.0,0.0,0.0,30.7571829474,0.0,0.0,0.0,0.0,41.0880195869,0.0,0.0
NODE_460_length_10828_cov_7_43804,0.0,0.0,33.8780998461,6.11071727119,0.0,0.0,5.93362171015,31.0480310131,9.15431021992,0.0,0.0,0.0,37.2256721772,0.0,0.0
NODE_292_length_15071_cov_13_0897,0.0,0.0,55.5550832901,0.0,0.0,0.0,18.6425136,48.4989149549,0.0,0.0,0.0,12.1318386057,56.3534879204,0.0,0.0
NODE_277_length_15532_cov_4_0608,0.0,0.0,17.9266402876,0.0,0.0,0.0,0.0,18.9051242703,0.0,0.0,0.0,0.0,21.9234195826,0.0,0.0
NODE_285_length_15278_cov_6_86855,0.0,0.0,48.5544427315,0.0,0.0,0.0,0.0,25.376493732,0.0,0.0,0.0,0.0,29.1699190084,0.0,0.0
NODE_214_length_17965_cov_26_4677,0.0,0.0,259.698762437,7.27793292973,0.0,0.0,8.37440227178,148.332513505,16.1183253565,0.0,0.0,0.0,137.536352046,0.0,0.0
NODE_173_length_20522_cov_5_80862,0.0,0.0,28.8276377289,0.0,0.0,0.0,0.0,28.8303145122,0.0,0.0,0.0,0.0,30.9723477996,0.0,0.0
NODE_426_length_11446_cov_3_8037,0.0,0.0,10.7259814273,0.0,0.0,0.0,0.0,13.887995137,0.0,0.0,0.0,0.0,20.2313435746,0.0,0.0
NODE_491_length_10452_cov_5_17717,0.0,0.0,16.5515144636,0.0,0.0,0.0,9.46854528216,17.7417320075,0.0,0.0,0.0,0.0,20.4888334019,0.0,0.0
NODE_487_length_10496_cov_135_171,0.0,0.0,396.986324249,35.8403866917,5.58966003537,0.0,20.6624699268,344.545889826,72.2797377487,6.44147143987,0.0,12.3233939521,397.89535172,0.0,0.0
NODE_334_length_13624_cov_14_8795,0.0,0.0,88.2830779016,0.0,0.0,0.0,0.0,66.3497149871,0.0,0.0,0.0,0.0,77.2469481938,0.0,0.0
NODE_335_length_13596_cov_14_2398,0.0,0.0,69.1813300917,0.0,0.0,0.0,8.12190773092,56.8607968437,0.0,0.0,0.0,0.0,66.5427282298,0.0,0.0
NODE_278_length_15483_cov_3_86155,0.0,0.0,11.3760409077,0.0,0.0,0.0,0.0,15.1604554244,0.0,0.0,0.0,0.0,20.562401924,0.0,0.0
NODE_217_length_17908_cov_6_04896,0.0,0.0,7.62569775134,0.0,0.0,0.0,8.96355620045,8.7254419709,0.0,0.0,0.0,0.0,15.8540165102,0.0,0.0
NODE_126_length_24212_cov_5_78685,0.0,0.0,25.0522922847,0.0,0.0,0.0,0.0,26.8670900687,0.0,0.0,0.0,0.0,30.8252107554,0.0,0.0
NODE_7_length_55889_cov_10_7551,0.0,0.0,7.67570232676,0.0,0.0,0.0,0.0,15.3058794573,0.0,0.0,0.0,0.0,28.7652921369,0.0,0.0
NODE_210_length_18187_cov_3_87795,0.0,0.0,125.011438547,119.570945256,15.144957258,0.0,0.0,21.8863169437,274.910113659,15.8612576315,0.0,0.0,20.2681278356,8.57161197427,11.2605534955
NODE_138_length_22911_cov_4_40821,0.0,0.0,11.7510752234,0.0,0.0,0.0,6.94359987358,13.887995137,0.0,0.0,0.0,0.0,16.1482905986,0.0,0.0
